transaction_id,card_id,customer_id,merchant_id,merchant_name,merchant_category,amount,currency,transaction_type,transaction_status,transaction_date,transaction_time,transaction_timestamp,mcc_code,is_fraud,created_at
TXN_000003135,CARD_00000279,CUST_000170,MERCH_000182,Johnson LLC,Online Shopping,164.68,USD,Withdrawal,Completed,2025-04-12,09:14:46.321269,2025-04-12 09:14:46.321269,MCC_7715,False,2026-03-10 09:14:48.566520
TXN_000003136,CARD_00000255,CUST_000156,MERCH_000063,Jackson-Silva,Retail,143.14,USD,Purchase,Completed,2025-04-19,09:14:46.321269,2025-04-19 09:14:46.321269,MCC_1568,False,2026-03-10 09:14:48.567683
TXN_000003137,CARD_00000210,CUST_000127,MERCH_000113,Ortiz-Baker,Airlines,436.44,USD,Purchase,Declined,2025-11-22,09:14:46.321269,2025-11-22 09:14:46.321269,MCC_8670,False,2026-03-10 09:14:48.568737
TXN_000003138,CARD_00000580,CUST_000350,MERCH_000103,Miller-Vaughn,Gas Station,31.57,USD,Purchase,Completed,2025-09-11,09:14:46.321269,2025-09-11 09:14:46.321269,MCC_3251,True,2026-03-10 09:14:48.569729
TXN_000003139,CARD_00000353,CUST_000212,MERCH_000174,Noble PLC,Gas Station,55.66,USD,Purchase,Completed,2025-09-27,09:14:46.321269,2025-09-27 09:14:46.321269,MCC_1584,False,2026-03-10 09:14:48.570683
TXN_000003140,CARD_00000393,CUST_000237,MERCH_000041,Golden Inc,Subscription,30.15,USD,Purchase,Completed,2025-07-10,09:14:46.321269,2025-07-10 09:14:46.321269,MCC_2168,False,2026-03-10 09:14:48.571523
TXN_000003141,CARD_00000458,CUST_000278,MERCH_000178,Brooks-Andrews,Pharmacy,190.44,USD,Purchase,Pending,2025-10-23,09:14:46.321269,2025-10-23 09:14:46.321269,MCC_2892,True,2026-03-10 09:14:48.572607
TXN_000003142,CARD_00000302,CUST_000183,MERCH_000126,"Gentry, Mcmahon and Bailey",Utilities,28.45,USD,Withdrawal,Completed,2025-06-30,09:14:46.321269,2025-06-30 09:14:46.321269,MCC_3003,False,2026-03-10 09:14:48.573417
TXN_000003143,CARD_00000200,CUST_000122,MERCH_000174,Noble PLC,Gas Station,56.61,USD,Purchase,Completed,2025-11-22,09:14:46.321269,2025-11-22 09:14:46.321269,MCC_1584,False,2026-03-10 09:14:48.574089
TXN_000003144,CARD_00000699,CUST_000425,MERCH_000154,Silva-Bell,Automotive,27.59,USD,Purchase,Pending,2025-11-11,09:14:46.321269,2025-11-11 09:14:46.321269,MCC_2229,False,2026-03-10 09:14:48.574755
TXN_000003145,CARD_00000488,CUST_000297,MERCH_000116,Rice PLC,Airlines,410.96,USD,Purchase,Completed,2025-11-14,09:14:46.321269,2025-11-14 09:14:46.321269,MCC_7045,False,2026-03-10 09:14:48.575548
TXN_000003146,CARD_00000134,CUST_000082,MERCH_000146,Sparks-Lutz,Pharmacy,173.01,USD,Purchase,Pending,2025-07-01,09:14:46.321269,2025-07-01 09:14:46.321269,MCC_8529,False,2026-03-10 09:14:48.576227
TXN_000003147,CARD_00000591,CUST_000356,MERCH_000071,Allen Ltd,Gas Station,51.1,USD,Purchase,Pending,2026-01-14,09:14:46.321269,2026-01-14 09:14:46.321269,MCC_7621,False,2026-03-10 09:14:48.576856
TXN_000003148,CARD_00000356,CUST_000214,MERCH_000172,Castillo-Scott,Hotel,374.86,USD,Withdrawal,Pending,2025-03-24,09:14:46.321269,2025-03-24 09:14:46.321269,MCC_8533,False,2026-03-10 09:14:48.577475
TXN_000003149,CARD_00000614,CUST_000372,MERCH_000041,Golden Inc,Subscription,37.82,USD,Purchase,Completed,2026-01-06,09:14:46.321269,2026-01-06 09:14:46.321269,MCC_2168,False,2026-03-10 09:14:48.578082
TXN_000003150,CARD_00000544,CUST_000326,MERCH_000177,Harris-Farmer,Airlines,982.9,USD,Purchase,Pending,2026-01-04,09:14:46.321269,2026-01-04 09:14:46.321269,MCC_8670,False,2026-03-10 09:14:48.578687
TXN_000003151,CARD_00000571,CUST_000343,MERCH_000070,Martinez and Sons,Automotive,51.74,USD,Purchase,Pending,2025-06-08,09:14:46.321269,2025-06-08 09:14:46.321269,MCC_2608,False,2026-03-10 09:14:48.579288
TXN_000003152,CARD_00000577,CUST_000347,MERCH_000142,Lindsey and Sons,Airlines,257.02,USD,Purchase,Declined,2025-09-26,09:14:46.321269,2025-09-26 09:14:46.321269,MCC_8257,False,2026-03-10 09:14:48.579886
TXN_000003153,CARD_00000229,CUST_000141,MERCH_000033,"Bell, Williamson and Duncan",Automotive,185.25,USD,Purchase,Completed,2025-06-12,09:14:46.321269,2025-06-12 09:14:46.321269,MCC_3953,False,2026-03-10 09:14:48.580492
TXN_000003154,CARD_00000626,CUST_000379,MERCH_000043,Perry-Glenn,Retail,169.73,USD,Transfer,Declined,2025-05-11,09:14:46.321269,2025-05-11 09:14:46.321269,MCC_7524,False,2026-03-10 09:14:48.581115
TXN_000003155,CARD_00000279,CUST_000170,MERCH_000061,Simpson-Coleman,Grocery,52.44,USD,Purchase,Completed,2025-03-29,09:14:46.321269,2025-03-29 09:14:46.321269,MCC_8476,False,2026-03-10 09:14:48.581724
TXN_000003156,CARD_00000394,CUST_000238,MERCH_000083,"Pace, Frank and Evans",Retail,154.85,USD,Purchase,Pending,2025-09-03,09:14:46.321269,2025-09-03 09:14:46.321269,MCC_7228,False,2026-03-10 09:14:48.582320
TXN_000003157,CARD_00000475,CUST_000288,MERCH_000092,Hill LLC,Hotel,315.8,USD,Purchase,Pending,2026-01-24,09:14:46.321269,2026-01-24 09:14:46.321269,MCC_5090,False,2026-03-10 09:14:48.582936
TXN_000003158,CARD_00000555,CUST_000333,MERCH_000154,Silva-Bell,Automotive,43.92,USD,Purchase,Completed,2025-12-15,09:14:46.321269,2025-12-15 09:14:46.321269,MCC_2229,False,2026-03-10 09:14:48.583558
TXN_000003159,CARD_00000806,CUST_000491,MERCH_000029,"Vance, Martin and Nguyen",Utilities,49.0,USD,Purchase,Completed,2025-10-17,09:14:46.321269,2025-10-17 09:14:46.321269,MCC_9907,False,2026-03-10 09:14:48.584179
TXN_000003160,CARD_00000551,CUST_000331,MERCH_000164,Klein Inc,Online Shopping,282.75,USD,Purchase,Completed,2025-08-08,09:14:46.321269,2025-08-08 09:14:46.321269,MCC_9887,False,2026-03-10 09:14:48.584769
TXN_000003161,CARD_00000040,CUST_000024,MERCH_000180,"Smith, Taylor and Carrillo",Coffee Shop,156.79,USD,Purchase,Completed,2025-10-31,09:14:46.321269,2025-10-31 09:14:46.321269,MCC_5024,False,2026-03-10 09:14:48.585383
TXN_000003162,CARD_00000386,CUST_000233,MERCH_000099,Taylor-Cline,Entertainment,53.38,USD,Purchase,Completed,2025-10-24,09:14:46.321269,2025-10-24 09:14:46.321269,MCC_2877,False,2026-03-10 09:14:48.585998
TXN_000003163,CARD_00000480,CUST_000291,MERCH_000186,Hartman LLC,Gas Station,66.12,USD,Withdrawal,Completed,2025-10-09,09:14:46.321269,2025-10-09 09:14:46.321269,MCC_9462,False,2026-03-10 09:14:48.586644
TXN_000003164,CARD_00000315,CUST_000192,MERCH_000123,"Wolf, Santana and Hunter",Airlines,589.39,USD,Purchase,Completed,2026-01-02,09:14:46.321269,2026-01-02 09:14:46.321269,MCC_9535,False,2026-03-10 09:14:48.587351
TXN_000003165,CARD_00000438,CUST_000265,MERCH_000191,Potts-Espinoza,Subscription,44.55,USD,Purchase,Completed,2026-01-04,09:14:46.321269,2026-01-04 09:14:46.321269,MCC_4168,True,2026-03-10 09:14:48.587990
TXN_000003166,CARD_00000327,CUST_000199,MERCH_000198,Chavez-Smith,Restaurant,135.61,USD,Purchase,Completed,2025-12-07,09:14:46.321269,2025-12-07 09:14:46.321269,MCC_6789,True,2026-03-10 09:14:48.589552
TXN_000003167,CARD_00000167,CUST_000101,MERCH_000049,Welch and Sons,Healthcare,23.44,USD,Purchase,Completed,2025-12-19,09:14:46.321269,2025-12-19 09:14:46.321269,MCC_4756,False,2026-03-10 09:14:48.590193
TXN_000003168,CARD_00000455,CUST_000276,MERCH_000080,"Tyler, Norris and Rodriguez",Hotel,133.63,USD,Purchase,Completed,2025-07-13,09:14:46.321269,2025-07-13 09:14:46.321269,MCC_1125,True,2026-03-10 09:14:48.590783
TXN_000003169,CARD_00000379,CUST_000229,MERCH_000176,Kaufman and Sons,Pharmacy,193.69,USD,Purchase,Completed,2025-09-30,09:14:46.321269,2025-09-30 09:14:46.321269,MCC_9154,True,2026-03-10 09:14:48.591413
TXN_000003170,CARD_00000297,CUST_000181,MERCH_000065,Brown Inc,Gas Station,55.06,USD,Purchase,Completed,2026-02-01,09:14:46.321269,2026-02-01 09:14:46.321269,MCC_5590,False,2026-03-10 09:14:48.592023
TXN_000003171,CARD_00000463,CUST_000280,MERCH_000066,Gibson-Adams,Pharmacy,44.96,USD,Purchase,Completed,2025-03-14,09:14:46.321269,2025-03-14 09:14:46.321269,MCC_3988,False,2026-03-10 09:14:48.592651
TXN_000003172,CARD_00000092,CUST_000058,MERCH_000164,Klein Inc,Online Shopping,186.71,USD,Purchase,Pending,2025-05-31,09:14:46.321269,2025-05-31 09:14:46.321269,MCC_9887,False,2026-03-10 09:14:48.593789
TXN_000003173,CARD_00000428,CUST_000260,MERCH_000156,"Mitchell, Obrien and Herrera",Gas Station,66.74,USD,Transfer,Completed,2025-10-26,09:14:46.321269,2025-10-26 09:14:46.321269,MCC_1687,True,2026-03-10 09:14:48.594390
TXN_000003174,CARD_00000112,CUST_000071,MERCH_000101,Murphy-Suarez,Utilities,38.41,USD,Purchase,Declined,2025-05-29,09:14:46.321269,2025-05-29 09:14:46.321269,MCC_4264,False,2026-03-10 09:14:48.594975
TXN_000003175,CARD_00000142,CUST_000086,MERCH_000151,Jensen-Clark,Retail,160.53,USD,Purchase,Completed,2025-10-13,09:14:46.321269,2025-10-13 09:14:46.321269,MCC_7667,False,2026-03-10 09:14:48.595607
TXN_000003176,CARD_00000451,CUST_000275,MERCH_000137,Wells and Sons,Entertainment,51.52,USD,Purchase,Completed,2026-02-21,09:14:46.321269,2026-02-21 09:14:46.321269,MCC_7171,False,2026-03-10 09:14:48.596199
TXN_000003177,CARD_00000311,CUST_000189,MERCH_000163,Wilson PLC,Retail,95.5,USD,Purchase,Completed,2026-01-28,09:14:46.321269,2026-01-28 09:14:46.321269,MCC_7466,True,2026-03-10 09:14:48.596816
TXN_000003178,CARD_00000782,CUST_000477,MERCH_000085,"Martinez, Holmes and Rodriguez",Gym,58.48,USD,Purchase,Completed,2025-04-02,09:14:46.321269,2025-04-02 09:14:46.321269,MCC_6760,True,2026-03-10 09:14:48.597418
TXN_000003179,CARD_00000054,CUST_000033,MERCH_000092,Hill LLC,Hotel,203.79,USD,Purchase,Completed,2025-12-09,09:14:46.321269,2025-12-09 09:14:46.321269,MCC_5090,False,2026-03-10 09:14:48.598016
TXN_000003180,CARD_00000375,CUST_000227,MERCH_000139,Griffith-Jones,Gym,178.83,USD,Withdrawal,Completed,2025-11-27,09:14:46.321269,2025-11-27 09:14:46.321269,MCC_9075,False,2026-03-10 09:14:48.598607
TXN_000003181,CARD_00000245,CUST_000151,MERCH_000113,Ortiz-Baker,Airlines,726.3,USD,Purchase,Declined,2025-04-02,09:14:46.321269,2025-04-02 09:14:46.321269,MCC_8670,False,2026-03-10 09:14:48.599237
TXN_000003182,CARD_00000058,CUST_000035,MERCH_000093,Whitaker Group,Restaurant,175.45,USD,Purchase,Completed,2025-04-16,09:14:46.321269,2025-04-16 09:14:46.321269,MCC_9160,True,2026-03-10 09:14:48.599831
TXN_000003183,CARD_00000194,CUST_000119,MERCH_000021,"Arellano, Bailey and Lopez",Automotive,101.4,USD,Purchase,Completed,2025-09-06,09:14:46.321269,2025-09-06 09:14:46.321269,MCC_5271,False,2026-03-10 09:14:48.600412
TXN_000003184,CARD_00000366,CUST_000221,MERCH_000032,Hart PLC,Hotel,139.09,USD,Purchase,Completed,2025-09-06,09:14:46.321269,2025-09-06 09:14:46.321269,MCC_1837,False,2026-03-10 09:14:48.600987
TXN_000003185,CARD_00000810,CUST_000495,MERCH_000152,Davis-Leblanc,Utilities,128.67,USD,Purchase,Completed,2025-08-20,09:14:46.321269,2025-08-20 09:14:46.321269,MCC_4815,False,2026-03-10 09:14:48.601609
TXN_000003186,CARD_00000476,CUST_000289,MERCH_000167,"Klein, Powell and Allen",Grocery,80.08,USD,Purchase,Completed,2025-08-19,09:14:46.321269,2025-08-19 09:14:46.321269,MCC_8877,True,2026-03-10 09:14:48.602225
TXN_000003187,CARD_00000230,CUST_000141,MERCH_000116,Rice PLC,Airlines,588.58,USD,Purchase,Completed,2025-12-11,09:14:46.321269,2025-12-11 09:14:46.321269,MCC_7045,False,2026-03-10 09:14:48.602840
TXN_000003188,CARD_00000665,CUST_000404,MERCH_000129,"Kelly, Murray and Smith",Automotive,142.79,USD,Purchase,Completed,2025-05-11,09:14:46.321269,2025-05-11 09:14:46.321269,MCC_4479,False,2026-03-10 09:14:48.603470
TXN_000003189,CARD_00000010,CUST_000008,MERCH_000009,"Martin, Hale and Rodriguez",Coffee Shop,92.59,USD,Purchase,Pending,2025-07-03,09:14:46.321269,2025-07-03 09:14:46.321269,MCC_6158,False,2026-03-10 09:14:48.604095
TXN_000003190,CARD_00000693,CUST_000421,MERCH_000043,Perry-Glenn,Retail,166.32,USD,Purchase,Pending,2025-06-02,09:14:46.321269,2025-06-02 09:14:46.321269,MCC_7524,False,2026-03-10 09:14:48.604696
TXN_000003191,CARD_00000194,CUST_000119,MERCH_000074,Martinez Ltd,Hotel,399.51,USD,Purchase,Declined,2026-02-18,09:14:46.321269,2026-02-18 09:14:46.321269,MCC_6650,False,2026-03-10 09:14:48.605615
TXN_000003192,CARD_00000012,CUST_000009,MERCH_000030,Rojas-Tanner,Restaurant,63.26,USD,Purchase,Pending,2026-01-19,09:14:46.321269,2026-01-19 09:14:46.321269,MCC_7510,False,2026-03-10 09:14:48.606232
TXN_000003193,CARD_00000274,CUST_000168,MERCH_000159,Davila Inc,Hotel,212.03,USD,Purchase,Completed,2025-10-20,09:14:46.321269,2025-10-20 09:14:46.321269,MCC_9626,False,2026-03-10 09:14:48.606828
TXN_000003194,CARD_00000187,CUST_000115,MERCH_000042,Montgomery Ltd,Online Shopping,35.22,USD,Purchase,Completed,2025-03-26,09:14:46.321269,2025-03-26 09:14:46.321269,MCC_6243,False,2026-03-10 09:14:48.607453
TXN_000003195,CARD_00000113,CUST_000071,MERCH_000149,"Sanders, Thomas and White",Automotive,127.63,USD,Purchase,Completed,2025-07-27,09:14:46.321269,2025-07-27 09:14:46.321269,MCC_8899,False,2026-03-10 09:14:48.608049
TXN_000003196,CARD_00000052,CUST_000031,MERCH_000176,Kaufman and Sons,Pharmacy,24.72,USD,Purchase,Completed,2025-03-22,09:14:46.321269,2025-03-22 09:14:46.321269,MCC_9154,True,2026-03-10 09:14:48.608638
TXN_000003197,CARD_00000042,CUST_000026,MERCH_000080,"Tyler, Norris and Rodriguez",Hotel,450.95,USD,Purchase,Completed,2025-04-09,09:14:46.321269,2025-04-09 09:14:46.321269,MCC_1125,False,2026-03-10 09:14:48.609240
TXN_000003198,CARD_00000751,CUST_000458,MERCH_000186,Hartman LLC,Gas Station,68.68,USD,Purchase,Completed,2025-12-19,09:14:46.321269,2025-12-19 09:14:46.321269,MCC_9462,False,2026-03-10 09:14:48.609885
TXN_000003199,CARD_00000130,CUST_000080,MERCH_000060,"Lopez, Davis and Melton",Airlines,977.0,USD,Purchase,Completed,2025-06-14,09:14:46.321269,2025-06-14 09:14:46.321269,MCC_8234,False,2026-03-10 09:14:48.612047
TXN_000003200,CARD_00000377,CUST_000228,MERCH_000004,Ramsey-Robinson,Healthcare,186.09,USD,Purchase,Pending,2025-05-03,09:14:46.321269,2025-05-03 09:14:46.321269,MCC_6962,False,2026-03-10 09:14:48.613565
TXN_000003201,CARD_00000477,CUST_000290,MERCH_000169,"Friedman, Jefferson and Cruz",Gym,189.82,USD,Purchase,Declined,2025-12-22,09:14:46.321269,2025-12-22 09:14:46.321269,MCC_3315,False,2026-03-10 09:14:48.615024
TXN_000003202,CARD_00000772,CUST_000469,MERCH_000090,Barber Ltd,Online Shopping,38.45,USD,Purchase,Completed,2025-04-30,09:14:46.321269,2025-04-30 09:14:46.321269,MCC_2742,False,2026-03-10 09:14:48.616710
TXN_000003203,CARD_00000451,CUST_000275,MERCH_000017,Russell-Burgess,Hotel,206.84,USD,Purchase,Declined,2025-06-14,09:14:46.321269,2025-06-14 09:14:46.321269,MCC_9378,False,2026-03-10 09:14:48.618053
TXN_000003204,CARD_00000516,CUST_000311,MERCH_000149,"Sanders, Thomas and White",Automotive,32.65,USD,Purchase,Completed,2026-01-12,09:14:46.321269,2026-01-12 09:14:46.321269,MCC_8899,False,2026-03-10 09:14:48.619227
TXN_000003205,CARD_00000455,CUST_000276,MERCH_000154,Silva-Bell,Automotive,90.41,USD,Purchase,Completed,2025-06-19,09:14:46.321269,2025-06-19 09:14:46.321269,MCC_2229,False,2026-03-10 09:14:48.620273
TXN_000003206,CARD_00000483,CUST_000293,MERCH_000174,Noble PLC,Gas Station,65.92,USD,Purchase,Declined,2026-02-22,09:14:46.321269,2026-02-22 09:14:46.321269,MCC_1584,True,2026-03-10 09:14:48.621241
TXN_000003207,CARD_00000033,CUST_000020,MERCH_000015,Martin-Ellis,Airlines,816.87,USD,Transfer,Completed,2025-09-06,09:14:46.321269,2025-09-06 09:14:46.321269,MCC_7792,False,2026-03-10 09:14:48.622165
TXN_000003208,CARD_00000755,CUST_000460,MERCH_000008,Chapman-Wheeler,Entertainment,196.4,USD,Purchase,Completed,2025-11-14,09:14:46.321269,2025-11-14 09:14:46.321269,MCC_2186,False,2026-03-10 09:14:48.622804
TXN_000003209,CARD_00000137,CUST_000084,MERCH_000122,Todd LLC,Restaurant,114.33,USD,Purchase,Completed,2025-07-12,09:14:46.321269,2025-07-12 09:14:46.321269,MCC_7406,False,2026-03-10 09:14:48.623423
TXN_000003210,CARD_00000093,CUST_000058,MERCH_000102,Jones-Cooper,Restaurant,179.92,USD,Withdrawal,Completed,2025-04-01,09:14:46.321269,2025-04-01 09:14:46.321269,MCC_2348,False,2026-03-10 09:14:48.624070
TXN_000003211,CARD_00000445,CUST_000271,MERCH_000038,Taylor-Ellis,Grocery,57.76,USD,Purchase,Completed,2026-01-10,09:14:46.321269,2026-01-10 09:14:46.321269,MCC_1303,False,2026-03-10 09:14:48.624683
TXN_000003212,CARD_00000352,CUST_000212,MERCH_000184,Forbes-Smith,Restaurant,121.85,USD,Purchase,Completed,2025-05-21,09:14:46.321269,2025-05-21 09:14:46.321269,MCC_8329,False,2026-03-10 09:14:48.625269
TXN_000003213,CARD_00000428,CUST_000260,MERCH_000013,"Nolan, Pierce and Smith",Airlines,500.19,USD,Purchase,Completed,2025-08-06,09:14:46.321269,2025-08-06 09:14:46.321269,MCC_9104,False,2026-03-10 09:14:48.625903
TXN_000003214,CARD_00000310,CUST_000188,MERCH_000038,Taylor-Ellis,Grocery,50.28,USD,Purchase,Completed,2025-06-27,09:14:46.321269,2025-06-27 09:14:46.321269,MCC_1303,False,2026-03-10 09:14:48.626552
TXN_000003215,CARD_00000002,CUST_000002,MERCH_000174,Noble PLC,Gas Station,47.14,USD,Purchase,Declined,2026-01-11,09:14:46.321269,2026-01-11 09:14:46.321269,MCC_1584,False,2026-03-10 09:14:48.627171
TXN_000003216,CARD_00000709,CUST_000432,MERCH_000148,Malone LLC,Airlines,605.32,USD,Purchase,Pending,2026-02-04,09:14:46.321269,2026-02-04 09:14:46.321269,MCC_3108,False,2026-03-10 09:14:48.627830
TXN_000003217,CARD_00000426,CUST_000259,MERCH_000150,"Cross, Aguilar and Torres",Pharmacy,47.42,USD,Purchase,Pending,2025-07-09,09:14:46.321269,2025-07-09 09:14:46.321269,MCC_5914,False,2026-03-10 09:14:48.628452
TXN_000003218,CARD_00000786,CUST_000479,MERCH_000027,"Ashley, Ross and Cruz",Automotive,188.06,USD,Purchase,Pending,2025-10-14,09:14:46.321269,2025-10-14 09:14:46.321269,MCC_6177,False,2026-03-10 09:14:48.629057
TXN_000003219,CARD_00000059,CUST_000036,MERCH_000077,"Mendoza, Newton and Mahoney",Pharmacy,74.81,USD,Purchase,Declined,2025-05-17,09:14:46.321269,2025-05-17 09:14:46.321269,MCC_4708,False,2026-03-10 09:14:48.629692
TXN_000003220,CARD_00000263,CUST_000161,MERCH_000086,"Ford, Ryan and Guerrero",Gym,99.55,USD,Purchase,Completed,2025-05-17,09:14:46.321269,2025-05-17 09:14:46.321269,MCC_3498,True,2026-03-10 09:14:48.637863
TXN_000003221,CARD_00000174,CUST_000106,MERCH_000014,"Jackson, Osborne and Saunders",Gym,150.48,USD,Purchase,Completed,2025-10-20,09:14:46.321269,2025-10-20 09:14:46.321269,MCC_9346,False,2026-03-10 09:14:48.640059
TXN_000003222,CARD_00000062,CUST_000038,MERCH_000088,"Rice, Moon and Baker",Entertainment,177.96,USD,Purchase,Pending,2025-11-22,09:14:46.321269,2025-11-22 09:14:46.321269,MCC_6024,False,2026-03-10 09:14:48.642037
TXN_000003223,CARD_00000482,CUST_000293,MERCH_000079,Soto-Jordan,Airlines,1246.62,USD,Purchase,Pending,2026-03-02,09:14:46.321269,2026-03-02 09:14:46.321269,MCC_2692,False,2026-03-10 09:14:48.643569
TXN_000003224,CARD_00000745,CUST_000455,MERCH_000188,Simmons-Johnson,Airlines,288.51,USD,Purchase,Completed,2025-12-25,09:14:46.321269,2025-12-25 09:14:46.321269,MCC_8903,True,2026-03-10 09:14:48.644275
TXN_000003225,CARD_00000341,CUST_000207,MERCH_000068,Carpenter-Park,Retail,189.14,USD,Purchase,Completed,2025-07-11,09:14:46.321269,2025-07-11 09:14:46.321269,MCC_7345,False,2026-03-10 09:14:48.644898
TXN_000003226,CARD_00000457,CUST_000277,MERCH_000116,Rice PLC,Airlines,446.82,USD,Withdrawal,Pending,2025-05-26,09:14:46.321269,2025-05-26 09:14:46.321269,MCC_7045,False,2026-03-10 09:14:48.646566
TXN_000003227,CARD_00000502,CUST_000304,MERCH_000103,Miller-Vaughn,Gas Station,43.06,USD,Withdrawal,Completed,2025-04-10,09:14:46.321269,2025-04-10 09:14:46.321269,MCC_3251,False,2026-03-10 09:14:48.648237
TXN_000003228,CARD_00000075,CUST_000048,MERCH_000167,"Klein, Powell and Allen",Grocery,44.13,USD,Purchase,Completed,2025-07-16,09:14:46.321269,2025-07-16 09:14:46.321269,MCC_8877,False,2026-03-10 09:14:48.649620
TXN_000003229,CARD_00000714,CUST_000434,MERCH_000193,"Thompson, Thomas and Gonzales",Airlines,1411.96,USD,Purchase,Completed,2026-02-24,09:14:46.321269,2026-02-24 09:14:46.321269,MCC_3235,False,2026-03-10 09:14:48.650770
TXN_000003230,CARD_00000261,CUST_000160,MERCH_000126,"Gentry, Mcmahon and Bailey",Utilities,171.57,USD,Purchase,Pending,2025-08-21,09:14:46.321269,2025-08-21 09:14:46.321269,MCC_3003,False,2026-03-10 09:14:48.651806
TXN_000003231,CARD_00000705,CUST_000429,MERCH_000015,Martin-Ellis,Airlines,495.54,USD,Purchase,Completed,2025-05-09,09:14:46.321269,2025-05-09 09:14:46.321269,MCC_7792,True,2026-03-10 09:14:48.652804
TXN_000003232,CARD_00000224,CUST_000137,MERCH_000101,Murphy-Suarez,Utilities,70.5,USD,Transfer,Completed,2026-01-30,09:14:46.321269,2026-01-30 09:14:46.321269,MCC_4264,False,2026-03-10 09:14:48.653701
TXN_000003233,CARD_00000570,CUST_000342,MERCH_000083,"Pace, Frank and Evans",Retail,42.45,USD,Purchase,Completed,2025-11-19,09:14:46.321269,2025-11-19 09:14:46.321269,MCC_7228,False,2026-03-10 09:14:48.654475
TXN_000003234,CARD_00000245,CUST_000151,MERCH_000182,Johnson LLC,Online Shopping,218.5,USD,Purchase,Completed,2025-08-03,09:14:46.321269,2025-08-03 09:14:46.321269,MCC_7715,False,2026-03-10 09:14:48.655640
TXN_000003235,CARD_00000381,CUST_000230,MERCH_000178,Brooks-Andrews,Pharmacy,157.05,USD,Purchase,Completed,2025-06-13,09:14:46.321269,2025-06-13 09:14:46.321269,MCC_2892,False,2026-03-10 09:14:48.656306
TXN_000003236,CARD_00000393,CUST_000237,MERCH_000065,Brown Inc,Gas Station,30.34,USD,Purchase,Declined,2025-08-27,09:14:46.321269,2025-08-27 09:14:46.321269,MCC_5590,False,2026-03-10 09:14:48.656934
TXN_000003237,CARD_00000469,CUST_000284,MERCH_000169,"Friedman, Jefferson and Cruz",Gym,186.2,USD,Purchase,Pending,2025-11-28,09:14:46.321269,2025-11-28 09:14:46.321269,MCC_3315,False,2026-03-10 09:14:48.657536
TXN_000003238,CARD_00000188,CUST_000116,MERCH_000046,Carter-Grant,Utilities,92.42,USD,Purchase,Completed,2025-03-25,09:14:46.321269,2025-03-25 09:14:46.321269,MCC_2320,False,2026-03-10 09:14:48.658173
TXN_000003239,CARD_00000057,CUST_000035,MERCH_000153,Cortez-Johnson,Gas Station,62.48,USD,Transfer,Pending,2025-08-26,09:14:46.321269,2025-08-26 09:14:46.321269,MCC_1422,False,2026-03-10 09:14:48.658886
TXN_000003240,CARD_00000414,CUST_000251,MERCH_000179,Alexander-Moran,Subscription,22.17,USD,Purchase,Completed,2025-03-23,09:14:46.321269,2025-03-23 09:14:46.321269,MCC_4093,False,2026-03-10 09:14:48.659981
TXN_000003241,CARD_00000540,CUST_000325,MERCH_000162,Ramirez LLC,Online Shopping,160.66,USD,Purchase,Pending,2025-04-15,09:14:46.321269,2025-04-15 09:14:46.321269,MCC_2020,False,2026-03-10 09:14:48.660570
TXN_000003242,CARD_00000255,CUST_000156,MERCH_000181,Palmer PLC,Restaurant,31.47,USD,Purchase,Completed,2025-09-24,09:14:46.321269,2025-09-24 09:14:46.321269,MCC_7615,False,2026-03-10 09:14:48.661178
TXN_000003243,CARD_00000310,CUST_000188,MERCH_000044,Williams and Sons,Automotive,79.5,USD,Withdrawal,Completed,2025-03-19,09:14:46.321269,2025-03-19 09:14:46.321269,MCC_1838,False,2026-03-10 09:14:48.661773
TXN_000003244,CARD_00000773,CUST_000470,MERCH_000035,"Cooper, Ross and Perkins",Entertainment,99.02,USD,Purchase,Completed,2025-04-15,09:14:46.321269,2025-04-15 09:14:46.321269,MCC_8655,False,2026-03-10 09:14:48.662369
TXN_000003245,CARD_00000249,CUST_000153,MERCH_000181,Palmer PLC,Restaurant,91.97,USD,Purchase,Declined,2025-10-13,09:14:46.321269,2025-10-13 09:14:46.321269,MCC_7615,False,2026-03-10 09:14:48.662956
TXN_000003246,CARD_00000249,CUST_000153,MERCH_000080,"Tyler, Norris and Rodriguez",Hotel,313.08,USD,Withdrawal,Completed,2025-08-05,09:14:46.321269,2025-08-05 09:14:46.321269,MCC_1125,True,2026-03-10 09:14:48.663564
TXN_000003247,CARD_00000312,CUST_000190,MERCH_000109,Wyatt PLC,Retail,168.58,USD,Purchase,Declined,2025-09-12,09:14:46.321269,2025-09-12 09:14:46.321269,MCC_2070,True,2026-03-10 09:14:48.664139
TXN_000003248,CARD_00000062,CUST_000038,MERCH_000055,Lewis Ltd,Retail,187.23,USD,Purchase,Completed,2025-04-25,09:14:46.321269,2025-04-25 09:14:46.321269,MCC_1686,False,2026-03-10 09:14:48.664736
TXN_000003249,CARD_00000767,CUST_000468,MERCH_000034,"Pham, Boone and Rodriguez",Gas Station,43.09,USD,Purchase,Completed,2025-07-12,09:14:46.321269,2025-07-12 09:14:46.321269,MCC_2432,True,2026-03-10 09:14:48.665314
